Ay,Ax,B,ux,uy,phi,t
4,0,3,-0.0140901338110262,0.158630731540375,0,0.000106499996036291
5,0,-3,-0.0216131582722817,0.196052432475612,0,0.000106799998320639
5,0,-2,-0.0216131582722817,0.196052432475612,0,0.000105200000689365
5,0,-1,-0.0216131582722817,0.196052432475612,0,0.000104400009149686
5,0,0,-0.0216131582722817,0.196052432475612,0,0.000105099999927916
5,0,1,-0.0216131582722817,0.196052432475612,0,0.000105300001450814
5,0,2,-0.0216131582722817,0.196052432475612,0,0.000106899999082088
5,0,3,-0.0216131582722817,0.196052432475612,0,0.000104799997643568
6,0,-3,-0.0304495159559137,0.232124870917994,0,0.000104999999166466
6,0,-2,-0.0304495159559137,0.232124870917994,0,0.000104099992313422
6,0,-1,-0.0304495159559137,0.232124870917994,0,0.000106999999843538
6,0,0,-0.0304495159559137,0.232124870917994,0,0.000104899998405017
6,0,1,-0.0304495159559137,0.232124870917994,0,0.000106100007542409
6,0,2,-0.0304495159559137,0.232124870917994,0,0.00010669999755919
6,0,3,-0.0304495159559137,0.232124870917994,0,0.000106300009065308
7,0,-3,-0.0404239725987347,0.266700305806085,0,0.000104600010672584
7,0,-2,-0.0404239725987347,0.266700305806085,0,0.000106099992990494
7,0,-1,-0.0404239725987347,0.266700305806085,0,0.000105999992229044
7,0,0,-0.0404239725987347,0.266700305806085,0,0.00010590000601951
7,0,1,-0.0404239725987347,0.266700305806085,0,0.000148400009493344
7,0,2,-0.0404239725987347,0.266700305806085,0,0.000329999995301478
7,0,3,-0.0404239725987347,0.266700305806085,0,0.000144599995110184
8,0,-3,-0.0513579027045786,0.299677477795761,0,0.000110599998151883
8,0,-2,-0.0513579027045786,0.299677477795761,0,0.000110699998913333
8,0,-1,-0.0513579027045786,0.299677477795761,0,0.000106200008303858
8,0,0,-0.0513579027045786,0.299677477795761,0,0.000105400002212264
8,0,1,-0.0513579027045786,0.299677477795761,0,0.000114299997221679
8,0,2,-0.0513579027045786,0.299677477795761,0,0.000109100001282059
8,0,3,-0.0513579027045786,0.299677477795761,0,9.02999890968204E-05
9,0,-3,-0.0630767607860293,0.330997721538374,0,9.70999972196296E-05
9,0,-2,-0.0630767607860293,0.330997721538374,0,0.000372199996490963
9,0,-1,-0.0630767607860293,0.330997721538374,0,0.000119799995445646
9,0,0,-0.0630767607860293,0.330997721538374,0,0.000347099994542077
9,0,1,-0.0630767607860293,0.330997721538374,0,0.000115200004074723
9,0,2,-0.0630767607860293,0.330997721538374,0,0.0001104000111809
9,0,3,-0.0630767607860293,0.330997721538374,0,0.000104500009911135
10,0,-3,-0.0754157272865636,0.360639400500907,0,0.000101099998573773
10,0,-2,-0.0754157272865636,0.360639400500907,0,9.90999978967011E-05
10,0,-1,-0.0754157272865636,0.360639400500907,0,9.86999948509038E-05
10,0,0,-0.0754157272865636,0.360639400500907,0,9.77000017883256E-05
10,0,1,-0.0754157272865636,0.360639400500907,0,9.84999933280051E-05
10,0,2,-0.0754157272865636,0.360639400500907,0,0.000115699993330054
10,0,3,-0.0754157272865636,0.360639400500907,0,0.00010590000601951
12,0,-3,-0.101364567514384,0.414947521957311,0,0.000109999993583187
12,0,-2,-0.101364567514384,0.414947521957311,0,0.00011120000272058
12,0,-1,-0.101364567514384,0.414947521957311,0,0.000111399989691563
12,0,0,-0.101364567514384,0.414947521957311,0,0.00011110000195913
12,0,1,-0.101364567514384,0.414947521957311,0,0.000109500004327856
12,0,2,-0.101364567514384,0.414947521957311,0,0.000109500004327856
12,0,3,-0.101364567514384,0.414947521957311,0,0.000110900000436232
14,0,-3,-0.128186798585373,0.46293021301499,0,0.000109799992060289
14,0,-2,-0.128186798585373,0.46293021301499,0,0.000109300002804957
14,0,-1,-0.128186798585373,0.46293021301499,0,0.000109400003566407
14,0,0,-0.128186798585373,0.46293021301499,0,0.000236299994867295
14,0,1,-0.128186798585373,0.46293021301499,0,0.000135199996293522
14,0,2,-0.128186798585373,0.46293021301499,0,0.000129000007291324
14,0,3,-0.128186798585373,0.46293021301499,0,0.000125699996715412
16,0,-3,-0.155121912574022,0.505130314743252,0,0.000124500002129935
16,0,-2,-0.155121912574022,0.505130314743252,0,0.000108799998997711
16,0,-1,-0.155121912574022,0.505130314743252,0,0.000102999998489395
16,0,0,-0.155121912574022,0.505130314743252,0,0.000101400000858121
16,0,1,-0.155121912574022,0.505130314743252,0,0.000174999993760139
16,0,2,-0.155121912574022,0.505130314743252,0,0.000106799998320639
16,0,3,-0.155121912574022,0.505130314743252,0,0.000107199986814521
18,0,-3,-0.181637075451823,0.542175901930905,0,0.000227200012886897
18,0,-2,-0.181637075451823,0.542175901930905,0,0.000106300009065308
18,0,-1,-0.181637075451823,0.542175901930905,0,0.000105599989183247
18,0,0,-0.181637075451823,0.542175901930905,0,0.000105099999927916
18,0,1,-0.181637075451823,0.542175901930905,0,0.00010439999459777
18,0,2,-0.181637075451823,0.542175901930905,0,0.000103900005342439
18,0,3,-0.181637075451823,0.542175901930905,0,0.000101099998573773
20,0,-3,-0.207381220437954,0.574699248475219,0,0.000100199991720729
20,0,-2,-0.207381220437954,0.574699248475219,0,0.000104600010672584
20,0,-1,-0.207381220437954,0.574699248475219,0,0.000109300002804957
20,0,0,-0.207381220437954,0.574699248475219,0,0.000123199992231093
20,0,1,-0.207381220437954,0.574699248475219,0,0.000104799997643568
20,0,2,-0.207381220437954,0.574699248475219,0,0.000108499996713363
20,0,3,-0.207381220437954,0.574699248475219,0,0.000108599997474812
0,1,-3,0,0,0,3.29999602399766E-06
0,1,-2,0,0,0,1.49999686982483E-06
0,1,-1,0,0,0,1.29999534692615E-06
0,1,0,0,0,0,1.39999610837549E-06
0,1,1,0,0,0,1.59999763127416E-06
0,1,2,0,0,0,1.49999686982483E-06
0,1,3,0,0,0,1.29999534692615E-06
0.5,1,-3,-0.000227687646753327,0.0202431697738159,0,8.46000039018691E-05
0.5,1,-2,-0.000227687646753327,0.0202431697738159,0,8.0300000263378E-05
0.5,1,-1,-0.000227687646753327,0.0202431697738159,0,7.89000041550025E-05
0.5,1,0,-0.000227687646753327,0.0202431697738159,0,7.79999973019585E-05
0.5,1,1,-0.000227687646753327,0.0202431697738159,0,9.60000033956021E-05
0.5,1,2,-0.000227687646753327,0.0202431697738159,0,7.999999797903E-05
0.5,1,3,-0.000227687646753327,0.0202431697738159,0,7.92999926488847E-05
1,1,-3,-0.000909256542949444,0.0404454574686463,0,7.999999797903E-05
1,1,-2,-0.000909256542949444,0.0404454574686463,0,7.97000102465972E-05
1,1,-1,-0.000909256542949444,0.0404454574686463,0,7.88000033935532E-05
1,1,0,-0.000909256542949444,0.0404454574686463,0,7.84000003477559E-05
1,1,1,-0.000909256542949444,0.0404454574686463,0,7.84000003477559E-05
1,1,2,-0.000909256542949444,0.0404454574686463,0,7.9099991125986E-05
1,1,3,-0.000909256542949444,0.0404454574686463,0,7.89000041550025E-05
2,1,-3,-0.00361337000519957,0.0805668018886488,0,7.82999995863065E-05
2,1,-2,-0.00361337000519957,0.0805668018886488,0,7.96000094851479E-05
2,1,-1,-0.00361337000519957,0.0805668018886488,0,7.95999949332327E-05
2,1,0,-0.00361337000519957,0.0805668018886488,0,8.14000086393207E-05
2,1,1,-0.00361337000519957,0.0805668018886488,0,7.89999903645366E-05
2,1,2,-0.00361337000519957,0.0805668018886488,0,8.16999963717535E-05
2,1,3,-0.00361337000519957,0.0805668018886488,0,7.86000018706545E-05
3,1,-3,-0.00804330662212892,0.120055225369055,0,7.90000049164519E-05
3,1,-2,-0.00804330662212892,0.120055225369055,0,7.85000011092052E-05
3,1,-1,-0.00804330662212892,0.120055225369055,0,7.9699995694682E-05
3,1,0,-0.00804330662212892,0.120055225369055,0,7.95000087236986E-05
3,1,1,-0.00804330662212892,0.120055225369055,0,7.94999941717833E-05
3,1,2,-0.00804330662212892,0.120055225369055,0,9.43000050028786E-05
3,1,3,-0.00804330662212892,0.120055225369055,0,8.0300000263378E-05
4,1,-3,-0.0140901338110262,0.158630731540375,0,7.89999903645366E-05
4,1,-2,-0.0140901338110262,0.158630731540375,0,8.20999994175509E-05
4,1,-1,-0.0140901338110262,0.158630731540375,0,9.05999913811684E-05
4,1,0,-0.0140901338110262,0.158630731540375,0,8.85000044945628E-05
4,1,1,-0.0140901338110262,0.158630731540375,0,8.75999976415187E-05
4,1,2,-0.0140901338110262,0.158630731540375,0,8.74999968800694E-05
4,1,3,-0.0140901338110262,0.158630731540375,0,8.70000076247379E-05
5,1,-3,-0.0216131582722817,0.196052432475612,0,9.02999890968204E-05
5,1,-2,-0.0216131582722817,0.196052432475612,0,9.57000011112541E-05
5,1,-1,-0.0216131582722817,0.196052432475612,0,9.8100004834123E-05
5,1,0,-0.0216131582722817,0.196052432475612,0,9.46999934967607E-05
5,1,1,-0.0216131582722817,0.196052432475612,0,9.89999971352518E-05
5,1,2,-0.0216131582722817,0.196052432475612,0,9.41000034799799E-05
5,1,3,-0.0216131582722817,0.196052432475612,0,0.000112599998828955
6,1,-3,-0.0304495159559137,0.232124870917994,0,9.62999911280349E-05
6,1,-2,-0.0304495159559137,0.232124870917994,0,9.71000117715448E-05
6,1,-1,-0.0304495159559137,0.232124870917994,0,9.51000110944733E-05
6,1,0,-0.0304495159559137,0.232124870917994,0,9.64999926509336E-05
6,1,1,-0.0304495159559137,0.232124870917994,0,9.58000018727034E-05
6,1,2,-0.0304495159559137,0.232124870917994,0,9.59999888436869E-05
6,1,3,-0.0304495159559137,0.232124870917994,0,9.70000110100955E-05
7,1,-3,-0.0404239725987347,0.266700305806085,0,9.37000004341826E-05
7,1,-2,-0.0404239725987347,0.266700305806085,0,9.51000110944733E-05
7,1,-1,-0.0404239725987347,0.266700305806085,0,9.56000003498048E-05
7,1,0,-0.0404239725987347,0.266700305806085,0,9.44999919738621E-05
7,1,1,-0.0404239725987347,0.266700305806085,0,9.49999957811087E-05
7,1,2,-0.0404239725987347,0.266700305806085,0,9.39000019570813E-05
7,1,3,-0.0404239725987347,0.266700305806085,0,9.32999973883852E-05
8,1,-3,-0.0513579027045786,0.299677477795761,0,9.4700008048676E-05
8,1,-2,-0.0513579027045786,0.299677477795761,0,9.78000025497749E-05
8,1,-1,-0.0513579027045786,0.299677477795761,0,9.54999995883554E-05
8,1,0,-0.0513579027045786,0.299677477795761,0,9.27000073716044E-05
8,1,1,-0.0513579027045786,0.299677477795761,0,9.44999919738621E-05
8,1,2,-0.0513579027045786,0.299677477795761,0,0.000105600003735162
8,1,3,-0.0513579027045786,0.299677477795761,0,9.61000041570514E-05
9,1,-3,-0.0630767607860293,0.330997721538374,0,9.37000004341826E-05
9,1,-2,-0.0630767607860293,0.330997721538374,0,9.40000027185306E-05
9,1,-1,-0.0630767607860293,0.330997721538374,0,9.44999919738621E-05
9,1,0,-0.0630767607860293,0.330997721538374,0,8.91000090632588E-05
9,1,1,-0.0630767607860293,0.330997721538374,0,8.55999969644472E-05
9,1,2,-0.0630767607860293,0.330997721538374,0,8.52999946800992E-05
9,1,3,-0.0630767607860293,0.330997721538374,0,8.52000084705651E-05
10,1,-3,-0.0754157272865636,0.360639400500907,0,8.49999923957512E-05
10,1,-2,-0.0754157272865636,0.360639400500907,0,8.54000099934638E-05
10,1,-1,-0.0754157272865636,0.360639400500907,0,0.00018380000256002
10,1,0,-0.0754157272865636,0.360639400500907,0,8.44999885885045E-05
10,1,1,-0.0754157272865636,0.360639400500907,0,8.47999908728525E-05
10,1,2,-0.0754157272865636,0.360639400500907,0,8.13000078778714E-05
10,1,3,-0.0754157272865636,0.360639400500907,0,8.72999953571707E-05
12,1,-3,-0.101364567514384,0.414947521957311,0,9.98000032268465E-05
12,1,-2,-0.101364567514384,0.414947521957311,0,9.87999956123531E-05
12,1,-1,-0.101364567514384,0.414947521957311,0,9.89999971352518E-05
12,1,0,-0.101364567514384,0.414947521957311,0,0.000100099990959279
12,1,1,-0.101364567514384,0.414947521957311,0,0.000100600009318441
12,1,2,-0.101364567514384,0.414947521957311,0,0.000183599986485206
12,1,3,-0.101364567514384,0.414947521957311,0,0.000110599998151883
14,1,-3,-0.128186798585373,0.46293021301499,0,9.20000020414591E-05
14,1,-2,-0.128186798585373,0.46293021301499,0,8.31999932415783E-05
14,1,-1,-0.128186798585373,0.46293021301499,0,8.17000109236687E-05
14,1,0,-0.128186798585373,0.46293021301499,0,7.999999797903E-05
14,1,1,-0.128186798585373,0.46293021301499,0,7.94999941717833E-05
14,1,2,-0.128186798585373,0.46293021301499,0,7.95999949332327E-05
14,1,3,-0.128186798585373,0.46293021301499,0,8.28000047476962E-05
16,1,-3,-0.155121912574022,0.505130314743252,0,0.000115500006359071
16,1,-2,-0.155121912574022,0.505130314743252,0,8.91000090632588E-05
16,1,-1,-0.155121912574022,0.505130314743252,0,8.10000055935234E-05
16,1,0,-0.155121912574022,0.505130314743252,0,7.999999797903E-05
16,1,1,-0.155121912574022,0.505130314743252,0,8.29000055091456E-05
16,1,2,-0.155121912574022,0.505130314743252,0,0.000111499990453012
16,1,3,-0.155121912574022,0.505130314743252,0,0.000113799993414432
18,1,-3,-0.181637075451823,0.542175901930905,0,0.000113000001874752
18,1,-2,-0.181637075451823,0.542175901930905,0,0.00011179999273736
18,1,-1,-0.181637075451823,0.542175901930905,0,0.000113900008727796
18,1,0,-0.181637075451823,0.542175901930905,0,0.000112500012619421
18,1,1,-0.181637075451823,0.542175901930905,0,0.000111700006527826
18,1,2,-0.181637075451823,0.542175901930905,0,0.000112999987322837
18,1,3,-0.181637075451823,0.542175901930905,0,0.000144300007377751
20,1,-3,-0.207381220437954,0.574699248475219,0,0.000129200008814223
20,1,-2,-0.207381220437954,0.574699248475219,0,0.000100300007034093
20,1,-1,-0.207381220437954,0.574699248475219,0,9.70999972196296E-05
20,1,0,-0.207381220437954,0.574699248475219,0,0.000518399989232421
20,1,1,-0.207381220437954,0.574699248475219,0,0.000114599999506027
20,1,2,-0.207381220437954,0.574699248475219,0,0.000102999998489395
20,1,3,-0.207381220437954,0.574699248475219,0,0.000103300000773743
0,2,-3,0,0,0,2.79999221675098E-06
0,2,-2,0,0,0,1.30000989884138E-06
0,2,-1,0,0,0,1.79999915417284E-06
0,2,0,0,0,0,1.20000913739204E-06
0,2,1,0,0,0,1.39999610837549E-06
0,2,2,0,0,0,1.39999610837549E-06
0,2,3,0,0,0,1.29999534692615E-06
0.5,2,-3,-0.000227687646753327,0.0202431697738159,0,8.83000029716641E-05
0.5,2,-2,-0.000227687646753327,0.0202431697738159,0,0.000141600001370534
0.5,2,-1,-0.000227687646753327,0.0202431697738159,0,0.000101099998573773
0.5,2,0,-0.000227687646753327,0.0202431697738159,0,0.00012589999823831
0.5,2,1,-0.000227687646753327,0.0202431697738159,0,8.94000113476068E-05
0.5,2,2,-0.000227687646753327,0.0202431697738159,0,8.23000009404495E-05
0.5,2,3,-0.000227687646753327,0.0202431697738159,0,8.17000109236687E-05
1,2,-3,-0.000909256542949444,0.0404454574686463,0,8.28999909572303E-05
1,2,-2,-0.000909256542949444,0.0404454574686463,0,8.11000063549727E-05
1,2,-1,-0.000909256542949444,0.0404454574686463,0,7.05999991623685E-05
1,2,0,-0.000909256542949444,0.0404454574686463,0,6.94000045768917E-05
1,2,1,-0.000909256542949444,0.0404454574686463,0,6.8599998485297E-05
1,2,2,-0.000909256542949444,0.0404454574686463,0,7.37999944249168E-05
1,2,3,-0.000909256542949444,0.0404454574686463,0,7.87000026321039E-05
2,2,-3,-0.00361337000519957,0.0805668018886488,0,7.88000033935532E-05
2,2,-2,-0.00361337000519957,0.0805668018886488,0,7.77999957790598E-05
2,2,-1,-0.00361337000519957,0.0805668018886488,0,7.82999995863065E-05
2,2,0,-0.00361337000519957,0.0805668018886488,0,7.91999918874353E-05
2,2,1,-0.00361337000519957,0.0805668018886488,0,7.87000026321039E-05
2,2,2,-0.00361337000519957,0.0805668018886488,0,7.79000110924244E-05
2,2,3,-0.00361337000519957,0.0805668018886488,0,7.73999927332625E-05
3,2,-3,-0.00804330662212892,0.120055225369055,0,7.76000088080764E-05
3,2,-2,-0.00804330662212892,0.120055225369055,0,7.60999973863363E-05
3,2,-1,-0.00804330662212892,0.120055225369055,0,7.08000006852672E-05
3,2,0,-0.00804330662212892,0.120055225369055,0,7.71000050008297E-05
3,2,1,-0.00804330662212892,0.120055225369055,0,7.65000004321337E-05
3,2,2,-0.00804330662212892,0.120055225369055,0,7.67000019550324E-05
3,2,3,-0.00804330662212892,0.120055225369055,0,7.70000042393804E-05
4,2,-3,-0.0140901338110262,0.158630731540375,0,8.47000046633184E-05
4,2,-2,-0.0140901338110262,0.158630731540375,0,7.58999958634377E-05
4,2,-1,-0.0140901338110262,0.158630731540375,0,6.9500005338341E-05
4,2,0,-0.0140901338110262,0.158630731540375,0,7.12000037310645E-05
4,2,1,-0.0140901338110262,0.158630731540375,0,7.9099991125986E-05
4,2,2,-0.0140901338110262,0.158630731540375,0,7.69999896874651E-05
4,2,3,-0.0140901338110262,0.158630731540375,0,8.09000048320741E-05
5,2,-3,-0.0216131582722817,0.196052432475612,0,8.48000054247677E-05
5,2,-2,-0.0216131582722817,0.196052432475612,0,8.51999939186499E-05
5,2,-1,-0.0216131582722817,0.196052432475612,0,8.43000016175211E-05
5,2,0,-0.0216131582722817,0.196052432475612,0,8.73000099090859E-05
5,2,1,-0.0216131582722817,0.196052432475612,0,8.6499989265576E-05
5,2,2,-0.0216131582722817,0.196052432475612,0,8.91000090632588E-05
5,2,3,-0.0216131582722817,0.196052432475612,0,9.34999989112839E-05
6,2,-3,-0.0304495159559137,0.232124870917994,0,9.31999966269359E-05
6,2,-2,-0.0304495159559137,0.232124870917994,0,9.64000064413995E-05
6,2,-1,-0.0304495159559137,0.232124870917994,0,0.000115899994852953
6,2,0,-0.0304495159559137,0.232124870917994,0,0.000211599995964207
6,2,1,-0.0304495159559137,0.232124870917994,0,0.000111800007289276
6,2,2,-0.0304495159559137,0.232124870917994,0,0.000105899991467595
6,2,3,-0.0304495159559137,0.232124870917994,0,0.000120199998491444
7,2,-3,-0.0404239725987347,0.266700305806085,0,0.000115899994852953
7,2,-2,-0.0404239725987347,0.266700305806085,0,0.000105500002973713
7,2,-1,-0.0404239725987347,0.266700305806085,0,0.000106299994513392
7,2,0,-0.0404239725987347,0.266700305806085,0,0.000105400002212264
7,2,1,-0.0404239725987347,0.266700305806085,0,0.000103800004580989
7,2,2,-0.0404239725987347,0.266700305806085,0,0.000103899990790524
7,2,3,-0.0404239725987347,0.266700305806085,0,0.000103500002296641
8,2,-3,-0.0513579027045786,0.299677477795761,0,0.000103400001535192
8,2,-2,-0.0513579027045786,0.299677477795761,0,0.000102799996966496
8,2,-1,-0.0513579027045786,0.299677477795761,0,0.000103699989267625
8,2,0,-0.0513579027045786,0.299677477795761,0,0.000103900005342439
8,2,1,-0.0513579027045786,0.299677477795761,0,0.000102799996966496
8,2,2,-0.0513579027045786,0.299677477795761,0,0.000103600003058091
8,2,3,-0.0513579027045786,0.299677477795761,0,0.000103099999250844
9,2,-3,-0.0630767607860293,0.330997721538374,0,0.000104300008388236
9,2,-2,-0.0630767607860293,0.330997721538374,0,0.000102799996966496
9,2,-1,-0.0630767607860293,0.330997721538374,0,0.000103900005342439
9,2,0,-0.0630767607860293,0.330997721538374,0,0.000104200007626787
9,2,1,-0.0630767607860293,0.330997721538374,0,0.000105300001450814
9,2,2,-0.0630767607860293,0.330997721538374,0,0.000107500003650784
9,2,3,-0.0630767607860293,0.330997721538374,0,8.89999937498942E-05
10,2,-3,-0.0754157272865636,0.360639400500907,0,8.56999977258965E-05
10,2,-2,-0.0754157272865636,0.360639400500907,0,8.54999962029979E-05
10,2,-1,-0.0754157272865636,0.360639400500907,0,8.76000121934339E-05
10,2,0,-0.0754157272865636,0.360639400500907,0,8.63999885041267E-05
10,2,1,-0.0754157272865636,0.360639400500907,0,8.51000077091157E-05
10,2,2,-0.0754157272865636,0.360639400500907,0,8.47000046633184E-05
10,2,3,-0.0754157272865636,0.360639400500907,0,8.51999939186499E-05
12,2,-3,-0.101364567514384,0.414947521957311,0,8.90000083018094E-05
12,2,-2,-0.101364567514384,0.414947521957311,0,9.0799992904067E-05
12,2,-1,-0.101364567514384,0.414947521957311,0,8.96000128705055E-05
12,2,0,-0.101364567514384,0.414947521957311,0,9.06999921426177E-05
12,2,1,-0.101364567514384,0.414947521957311,0,9.18000005185604E-05
12,2,2,-0.101364567514384,0.414947521957311,0,9.15999989956617E-05
12,2,3,-0.101364567514384,0.414947521957311,0,8.92999960342422E-05
14,2,-3,-0.128186798585373,0.46293021301499,0,9.00000013643876E-05
14,2,-2,-0.128186798585373,0.46293021301499,0,9.04000044101849E-05
14,2,-1,-0.128186798585373,0.46293021301499,0,9.00000013643876E-05
14,2,0,-0.128186798585373,0.46293021301499,0,8.99999868124723E-05
14,2,1,-0.128186798585373,0.46293021301499,0,8.96999990800396E-05
14,2,2,-0.128186798585373,0.46293021301499,0,9.90999978967011E-05
14,2,3,-0.128186798585373,0.46293021301499,0,9.20000020414591E-05
16,2,-3,-0.155121912574022,0.505130314743252,0,8.86999914655462E-05
16,2,-2,-0.155121912574022,0.505130314743252,0,8.95999983185902E-05
16,2,-1,-0.155121912574022,0.505130314743252,0,9.11999959498644E-05
16,2,0,-0.155121912574022,0.505130314743252,0,9.14999982342124E-05
16,2,1,-0.155121912574022,0.505130314743252,0,8.97999998414889E-05
16,2,2,-0.155121912574022,0.505130314743252,0,9.05000051716343E-05
16,2,3,-0.155121912574022,0.505130314743252,0,8.93999967956916E-05
18,2,-3,-0.181637075451823,0.542175901930905,0,8.89000075403601E-05
18,2,-2,-0.181637075451823,0.542175901930905,0,8.92999960342422E-05
18,2,-1,-0.181637075451823,0.542175901930905,0,8.99000006029382E-05
18,2,0,-0.181637075451823,0.542175901930905,0,8.86000052560121E-05
18,2,1,-0.181637075451823,0.542175901930905,0,8.97999998414889E-05
18,2,2,-0.181637075451823,0.542175901930905,0,8.93999967956916E-05
18,2,3,-0.181637075451823,0.542175901930905,0,9.02000028872863E-05
20,2,-3,-0.207381220437954,0.574699248475219,0,8.92999960342422E-05
20,2,-2,-0.207381220437954,0.574699248475219,0,8.92999960342422E-05
20,2,-1,-0.207381220437954,0.574699248475219,0,8.92999960342422E-05
20,2,0,-0.207381220437954,0.574699248475219,0,9.10000089788809E-05
20,2,1,-0.207381220437954,0.574699248475219,0,9.01000021258369E-05
20,2,2,-0.207381220437954,0.574699248475219,0,9.03000036487356E-05
20,2,3,-0.207381220437954,0.574699248475219,0,0.000100499994005077
0,3,-3,0,0,0,2.60000524576753E-06
0,3,-2,0,0,0,1.49999686982483E-06
0,3,-1,0,0,0,1.29999534692615E-06
0,3,0,0,0,0,1.30000989884138E-06
0,3,1,0,0,0,1.30000989884138E-06
0,3,2,0,0,0,1.29999534692615E-06
0,3,3,0,0,0,1.19999458547682E-06
0.5,3,-3,-0.000227687646753327,0.0202431697738159,0,8.07000033091754E-05
0.5,3,-2,-0.000227687646753327,0.0202431697738159,0,7.44999997550622E-05
0.5,3,-1,-0.000227687646753327,0.0202431697738159,0,7.10000022081658E-05
0.5,3,0,-0.000227687646753327,0.0202431697738159,0,6.90000015310943E-05
0.5,3,1,-0.000227687646753327,0.0202431697738159,0,7.21999967936426E-05
0.5,3,2,-0.000227687646753327,0.0202431697738159,0,6.98999938322231E-05
0.5,3,3,-0.000227687646753327,0.0202431697738159,0,6.86999992467463E-05
1,3,-3,-0.000909256542949444,0.0404454574686463,0,6.82000099914148E-05
1,3,-2,-0.000909256542949444,0.0404454574686463,0,6.81999954394996E-05
1,3,-1,-0.000909256542949444,0.0404454574686463,0,6.84999977238476E-05
1,3,0,-0.000909256542949444,0.0404454574686463,0,7.41999974707142E-05
1,3,1,-0.000909256542949444,0.0404454574686463,0,7.82999995863065E-05
1,3,2,-0.000909256542949444,0.0404454574686463,0,7.9399993410334E-05
1,3,3,-0.000909256542949444,0.0404454574686463,0,7.86000018706545E-05
2,3,-3,-0.00361337000519957,0.0805668018886488,0,7.85000011092052E-05
2,3,-2,-0.00361337000519957,0.0805668018886488,0,7.82999995863065E-05
2,3,-1,-0.00361337000519957,0.0805668018886488,0,7.85999873187393E-05
2,3,0,-0.00361337000519957,0.0805668018886488,0,7.91999918874353E-05
2,3,1,-0.00361337000519957,0.0805668018886488,0,0.000228300006710924
2,3,2,-0.00361337000519957,0.0805668018886488,0,0.000209300007554702
2,3,3,-0.00361337000519957,0.0805668018886488,0,0.000123099991469644
3,3,-3,-0.00804330662212892,0.120055225369055,0,0.000100500008556992
3,3,-2,-0.00804330662212892,0.120055225369055,0,8.61000007716939E-05
3,3,-1,-0.00804330662212892,0.120055225369055,0,8.56000115163624E-05
3,3,0,-0.00804330662212892,0.120055225369055,0,0.000121899996884167
3,3,1,-0.00804330662212892,0.120055225369055,0,9.23999905353412E-05
3,3,2,-0.00804330662212892,0.120055225369055,0,8.44000023789704E-05
3,3,3,-0.00804330662212892,0.120055225369055,0,8.3699997048825E-05
4,3,-3,-0.0140901338110262,0.158630731540375,0,8.3999999333173E-05
4,3,-2,-0.0140901338110262,0.158630731540375,0,8.27000039862469E-05
4,3,-1,-0.0140901338110262,0.158630731540375,0,8.28000047476962E-05
4,3,0,-0.0140901338110262,0.158630731540375,0,8.29000055091456E-05
4,3,1,-0.0140901338110262,0.158630731540375,0,8.2799990195781E-05
4,3,2,-0.0140901338110262,0.158630731540375,0,8.26000032247976E-05
4,3,3,-0.0140901338110262,0.158630731540375,0,8.23000009404495E-05
5,3,-3,-0.0216131582722817,0.196052432475612,0,8.84000037331134E-05
5,3,-2,-0.0216131582722817,0.196052432475612,0,8.77999991644174E-05
5,3,-1,-0.0216131582722817,0.196052432475612,0,8.82000022102147E-05
5,3,0,-0.0216131582722817,0.196052432475612,0,8.81000014487654E-05
5,3,1,-0.0216131582722817,0.196052432475612,0,8.81000014487654E-05
5,3,2,-0.0216131582722817,0.196052432475612,0,8.78999999258667E-05
5,3,3,-0.0216131582722817,0.196052432475612,0,8.81000014487654E-05
6,3,-3,-0.0304495159559137,0.232124870917994,0,8.83000029716641E-05
6,3,-2,-0.0304495159559137,0.232124870917994,0,8.95999983185902E-05
6,3,-1,-0.0304495159559137,0.232124870917994,0,8.78999999258667E-05
6,3,0,-0.0304495159559137,0.232124870917994,0,8.67000053403899E-05
6,3,1,-0.0304495159559137,0.232124870917994,0,8.60000000102446E-05
6,3,2,-0.0304495159559137,0.232124870917994,0,9.47999942582101E-05
6,3,3,-0.0304495159559137,0.232124870917994,0,8.60000000102446E-05
7,3,-3,-0.0404239725987347,0.266700305806085,0,8.50000069476664E-05
7,3,-2,-0.0404239725987347,0.266700305806085,0,8.47000046633184E-05
7,3,-1,-0.0404239725987347,0.266700305806085,0,8.6499989265576E-05
7,3,0,-0.0404239725987347,0.266700305806085,0,8.84000037331134E-05
7,3,1,-0.0404239725987347,0.266700305806085,0,0.000162900003488176
7,3,2,-0.0404239725987347,0.266700305806085,0,0.000176199988345616
7,3,3,-0.0404239725987347,0.266700305806085,0,0.000696599992807023
8,3,-3,-0.0513579027045786,0.299677477795761,0,0.000115100003313273
8,3,-2,-0.0513579027045786,0.299677477795761,0,0.000106499996036291
8,3,-1,-0.0513579027045786,0.299677477795761,0,0.000101900004665367
8,3,0,-0.0513579027045786,0.299677477795761,0,0.00010439999459777
8,3,1,-0.0513579027045786,0.299677477795761,0,0.000109899992821738
8,3,2,-0.0513579027045786,0.299677477795761,0,0.000104000006103888
8,3,3,-0.0513579027045786,0.299677477795761,0,0.000104700011434034
9,3,-3,-0.0630767607860293,0.330997721538374,0,0.000106100007542409
9,3,-2,-0.0630767607860293,0.330997721538374,0,0.000116800001705997
9,3,-1,-0.0630767607860293,0.330997721538374,0,0.000105899991467595
